eam|eam_work_orders|eam_work_orders_related_work_order_id_fkey|related_work_order_id|eam_work_orders|work_order_id
eam|eam_work_orders|eam_work_orders_work_order_status_code_fkey|work_order_status_code|eam_work_order_statuses|work_order_status_code
eam|eam_work_orders|eam_work_orders_work_order_type_code_fkey|work_order_type_code|eam_work_order_types|work_order_type_code
eam|eam_work_orders|fk_eam_work_orders_company|company_id|companies|company_id
eam|eam_work_orders|fk_eam_work_orders_corporate|corporate_id|corporates|corporate_id
exp|claim_headers|fk_claim_headers_company|company_id|companies|company_id
exp|claim_headers|fk_claim_headers_corporate|corporate_id|corporates|corporate_id
exp|claim_headers|fk_claim_headers_site|site_id|sites|site_id
exp|claim_lines|claim_lines_category_id_fkey|category_id|exp_categories|category_id
exp|claim_lines|claim_lines_claim_id_fkey|claim_id|claim_headers|claim_id
exp|claim_lines|fk_claim_lines_company|company_id|companies|company_id
exp|claim_lines|fk_claim_lines_corporate|corporate_id|corporates|corporate_id
exp|claim_lines|fk_claim_lines_site|site_id|sites|site_id
fa|ai_agent_logs|ai_agent_logs_fk1|agent_id|fa_agent_definitions|agent_id
